"eventDate","year","month","day","decimalLatitude","decimalLongitude","stateProvince","order","scientificName","vernacularName","individualCount"
"2000-02-22",2000,2,22,-26.325,152.825,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-29",2001,9,29,-27.0942229322,152.8379933932,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-05-06",2000,5,6,-26.8416666666,152.875,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-08-14",2000,8,14,-26.625,152.9583333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-08-28",2000,8,28,-26.2416666666,152.975,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-06-27",2001,6,27,-26.6247222222,152.9597222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-04",2001,8,4,-26.8416666666,152.875,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-12",2001,9,12,-26.4127959831,152.9313489113,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-02-21",2000,2,21,-26.4127959831,152.9313489113,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-08-22",2000,8,22,-26.4127051077,152.9301456679,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-12-05",2000,12,5,-26.4127051077,152.9301456679,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-10-06",2001,10,6,-26.4127051077,152.9301456679,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-29",2001,9,29,-26.4127959831,152.9313489113,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-10-15",2000,10,15,-27.4900714626,151.8732986573,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-03",2000,7,3,-27.2583333333,152.0497222222,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-08",2000,7,8,-25.8336111111,149.9577777777,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-04-21",2001,4,21,-21.3817719484,148.2010873179,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-10-07",2000,10,7,-19.3222222222,146.5916666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-06-18",2000,6,18,-19.325,146.5916666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-14",2000,7,14,-19.3222222222,146.5916666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-12-25",2000,12,25,-19.1512777777,146.8644166666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-12",2000,10,12,-19.32345316,146.59277326,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-10-25",2000,10,25,-19.2666666666,146.8,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-08-08",2000,8,8,-19.1993055555,146.7731666666,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-02-13",2001,2,13,-19.1566666666,146.8513888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-03-22",2001,3,22,-28.0505555555,153.1891666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-22",2001,3,22,-28.0511111111,153.1886111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-01",2001,5,1,-28.0252777777,153.1544444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-01",2001,5,1,-28.0263888888,153.1513888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-01",2001,5,1,-28.0275,153.1508333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-01",2001,5,1,-28.0258333333,153.1519444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-29",2001,4,29,-28.8255555555,151.9422222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-29",2001,4,29,-28.8294444444,151.9397222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-29",2001,4,29,-28.8302777777,151.9386111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-26",2001,4,26,-28.0519444444,153.1877777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-26",2001,4,26,-28.05,153.1852777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-26",2001,4,26,-28.0502777777,153.1855555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-26",2001,4,26,-28.0502777777,153.1855555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-08-22",2000,8,22,-27.8272222222,153.4180555555,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-08-08",2000,8,8,-27.8272222222,153.4180555555,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-07-17",2001,7,17,-28.1144770622,153.4388628949,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-11",2000,9,11,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-04",2000,9,4,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-25",2000,9,25,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-09-10",2000,9,10,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-05-11",2001,5,11,-28.0244444444,153.1838888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0169444444,153.2091666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0138888888,153.2091666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0119444444,153.2105555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0136111111,153.215,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0138888888,153.2172222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0136111111,153.2172222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0341666666,153.1855555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0347222222,153.1866666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0377777777,153.1886111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0363888888,153.1891666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0355555555,153.1880555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-15",2001,5,15,-28.0311111111,153.1861111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-30",2001,8,30,-28.1872222222,153.3511111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-30",2001,8,30,-28.1852777777,153.3511111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-30",2001,8,30,-28.1811111111,153.3575,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-18",2001,5,18,-27.9324641442,153.2657071661,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-06-21",2001,6,21,-28.0861111111,153.3655555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-06-21",2001,6,21,-28.0869444444,153.3669444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0477777777,153.1902777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0452777777,153.1875,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0438888888,153.185,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0394444444,153.1827777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0313888888,153.1861111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0302777777,153.1880555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-11",2001,5,11,-28.0494444444,153.1880555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-07",2001,4,7,-27.9125,153.28,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-07",2001,4,7,-27.9125,153.2802777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-28.0697222222,153.1113888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-20",2001,3,20,-27.9316666666,153.1916666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9916666666,153.2416666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9925,153.2402777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9930555555,153.2405555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9931944444,153.2408333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9891666666,153.245,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9880556,153.245,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9875,153.2463888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9830555555,153.2525,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-02",2001,4,2,-27.9819444444,153.2538888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-22",2001,3,22,-27.8925,153.1625,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0577777777,153.1772222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0522222222,153.1772222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0563888888,153.1822222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0566666666,153.1838888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0566666666,153.1838888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0508333333,153.1811111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0472222222,153.18,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0494444444,153.1827777777,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0497222222,153.1838888888,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0505555555,153.1861111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.05,153.1869444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0288888888,153.1872222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0372222222,153.19,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0363888888,153.1894444444,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-05-10",2001,5,10,-28.0344444444,153.1866666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2000-02-01",2000,2,1,-28.2258922527,153.3913373613,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-04-03",2000,4,3,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-06-19",2000,6,19,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-06-12",2000,6,12,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-10",2000,7,10,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-07-03",2000,7,3,-27.8222222222,153.4163888888,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-08-10",2001,8,10,-27.7944444444,153.1822222222,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-08-10",2001,8,10,-27.7930555555,153.1825,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-12",2001,4,12,-27.9383333333,153.2616666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-12",2001,4,12,-27.9133333333,153.28,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-12",2001,4,12,-27.9133333333,153.28,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-12",2001,4,12,-27.9133333333,153.28,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-12",2001,4,12,-27.9016666666,153.2916666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.0133333333,153.16,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.0133333333,153.16,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.01,153.1583333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.01,153.1583333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.0033333333,153.1566666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.0016666666,153.1566666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.0016666666,153.1566666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.0016666666,153.1566666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-23",2001,3,23,-28.02,153.1616666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-26",2001,3,26,-27.9683333333,153.1508333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-26",2001,3,26,-27.9680555555,153.15,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-03-26",2001,3,26,-28.07,153.1111111111,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-06",2001,4,6,-27.9341666666,153.265,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-06",2001,4,6,-27.9283333333,153.2655555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-06",2001,4,6,-27.9266666666,153.265,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-06",2001,4,6,-27.9244444444,153.2633333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-06",2001,4,6,-27.9155555555,153.2708333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-25",2001,4,25,-27.9383333333,153.2616666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-03",2001,4,3,-27.9744444444,153.2425,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-07",2001,4,7,-27.9125,153.2805555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-03",2001,4,3,-27.975,153.2483333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-03",2001,4,3,-27.9744444444,153.2366666666,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-03",2001,4,3,-27.98,153.2483333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-04-03",2001,4,3,-27.98,153.2483333333,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2002-04-17",2002,4,17,-28.8864201122,152.0032284925,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-12-18",2001,12,18,-27.5953445328,150.5349962886,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2002-04-16",2002,4,16,-28.8728420156,151.9991536476,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-09-30",2001,9,30,-27.3555555555,152.9480555555,"Queensland","Monotremata","Ornithorhynchus anatinus","Duck-billed Platypus",1
"2001-09-25",2001,9,25,-27.5469444444,152.8558333333,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2000-05-23",2000,5,23,-22.87232615,148.22915585,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
"2001-11-29",2001,11,29,-27.2886111111,149.705,"Queensland","Monotremata","Tachyglossus aculeatus","Short-beaked Echidna",1
